dataset_id,dataset_name,platform,tissue,candidate_accession,found_in,n_candidates_in_paper,source_doi,paperclip_doc,current_access_link
humanprostatecan2023_merfish,HumanProstateCancerPatient1_FOV1013,MERFISH,breast cancer,GSM4189612,body,14,10.1186/s13059-023-02879-z,PMC9983268,https://vizgen.com/data-release-program/
v1_mouse_brain_s2023_visium,V1_Mouse_Brain_Sagittal_Posterior_Section_2,10X Visium,,GSM4189613,body,14,10.1186/s13059-023-02879-z,PMC9983268,https://www.10xgenomics.com/resources/datasets
humanprostatecan2023_merfish,HumanProstateCancerPatient1_FOV1013,MERFISH,breast cancer,GSM4189613,body,14,10.1186/s13059-023-02879-z,PMC9983268,https://vizgen.com/data-release-program/
v1_mouse_brain_s2023_visium,V1_Mouse_Brain_Sagittal_Posterior_Section_2,10X Visium,,GSM4189614,body,14,10.1186/s13059-023-02879-z,PMC9983268,https://www.10xgenomics.com/resources/datasets
humanprostatecan2023_merfish,HumanProstateCancerPatient1_FOV1013,MERFISH,breast cancer,GSM4189614,body,14,10.1186/s13059-023-02879-z,PMC9983268,https://vizgen.com/data-release-program/
v1_mouse_brain_s2023_visium,V1_Mouse_Brain_Sagittal_Posterior_Section_2,10X Visium,,GSM4189615,body,14,10.1186/s13059-023-02879-z,PMC9983268,https://www.10xgenomics.com/resources/datasets
humanprostatecan2023_merfish,HumanProstateCancerPatient1_FOV1013,MERFISH,breast cancer,GSM4189615,body,14,10.1186/s13059-023-02879-z,PMC9983268,https://vizgen.com/data-release-program/
v1_mouse_brain_s2023_visium,V1_Mouse_Brain_Sagittal_Posterior_Section_2,10X Visium,,GSM4364242,body,14,10.1186/s13059-023-02879-z,PMC9983268,https://www.10xgenomics.com/resources/datasets
humanprostatecan2023_merfish,HumanProstateCancerPatient1_FOV1013,MERFISH,breast cancer,GSM4364242,body,14,10.1186/s13059-023-02879-z,PMC9983268,https://vizgen.com/data-release-program/
v1_mouse_brain_s2023_visium,V1_Mouse_Brain_Sagittal_Posterior_Section_2,10X Visium,,GSM4364243,body,14,10.1186/s13059-023-02879-z,PMC9983268,https://www.10xgenomics.com/resources/datasets
humanprostatecan2023_merfish,HumanProstateCancerPatient1_FOV1013,MERFISH,breast cancer,GSM4364243,body,14,10.1186/s13059-023-02879-z,PMC9983268,https://vizgen.com/data-release-program/
v1_mouse_brain_s2023_visium,V1_Mouse_Brain_Sagittal_Posterior_Section_2,10X Visium,,GSM4364244,body,14,10.1186/s13059-023-02879-z,PMC9983268,https://www.10xgenomics.com/resources/datasets
humanprostatecan2023_merfish,HumanProstateCancerPatient1_FOV1013,MERFISH,breast cancer,GSM4364244,body,14,10.1186/s13059-023-02879-z,PMC9983268,https://vizgen.com/data-release-program/
v1_mouse_brain_s2023_visium,V1_Mouse_Brain_Sagittal_Posterior_Section_2,10X Visium,,GSM4364245,body,14,10.1186/s13059-023-02879-z,PMC9983268,https://www.10xgenomics.com/resources/datasets
humanprostatecan2023_merfish,HumanProstateCancerPatient1_FOV1013,MERFISH,breast cancer,GSM4364245,body,14,10.1186/s13059-023-02879-z,PMC9983268,https://vizgen.com/data-release-program/
v1_mouse_brain_s2023_visium,V1_Mouse_Brain_Sagittal_Posterior_Section_2,10X Visium,,singlecell.broadinstitute.org/single_cell/study/SCP815/highly-sensitive-spatial-transcriptomics-at-near-cellular-resolution-with-slide-seqv2,body,14,10.1186/s13059-023-02879-z,PMC9983268,https://www.10xgenomics.com/resources/datasets
humanprostatecan2023_merfish,HumanProstateCancerPatient1_FOV1013,MERFISH,breast cancer,singlecell.broadinstitute.org/single_cell/study/SCP815/highly-sensitive-spatial-transcriptomics-at-near-cellular-resolution-with-slide-seqv2,body,14,10.1186/s13059-023-02879-z,PMC9983268,https://vizgen.com/data-release-program/
visium_spatial_t2023_visium,Visium Spatial Transcriptomics lung dataset,Visium Spatial Gene Expression for FFPE,lung,10.17632/gwjk2cxsf4.1.,body,12,10.1186/s13059-023-03080-y,PMC10588020,https://ega-archive.org/studies/EGAS00001006186
visium_spatial_t2023_visium,Visium Spatial Transcriptomics lung dataset,Visium Spatial Gene Expression for FFPE,lung,10.17632/xb2w7xvs2b.1.,body,12,10.1186/s13059-023-03080-y,PMC10588020,https://ega-archive.org/studies/EGAS00001006186
visium_spatial_t2023_visium,Visium Spatial Transcriptomics lung dataset,Visium Spatial Gene Expression for FFPE,lung,10.5281/zenodo.8039011,body,12,10.1186/s13059-023-03080-y,PMC10588020,https://ega-archive.org/studies/EGAS00001006186
visium_spatial_t2023_visium,Visium Spatial Transcriptomics lung dataset,Visium Spatial Gene Expression for FFPE,lung,10.5281/zenodo.8314652,body,12,10.1186/s13059-023-03080-y,PMC10588020,https://ega-archive.org/studies/EGAS00001006186
visium_spatial_t2023_visium,Visium Spatial Transcriptomics lung dataset,Visium Spatial Gene Expression for FFPE,lung,10.6084/m9.figshare.19333442.,body,12,10.1186/s13059-023-03080-y,PMC10588020,https://ega-archive.org/studies/EGAS00001006186
visium_spatial_t2023_visium,Visium Spatial Transcriptomics lung dataset,Visium Spatial Gene Expression for FFPE,lung,10.6084/m9.figshare.19351781.,body,12,10.1186/s13059-023-03080-y,PMC10588020,https://ega-archive.org/studies/EGAS00001006186
visium_spatial_t2023_visium,Visium Spatial Transcriptomics lung dataset,Visium Spatial Gene Expression for FFPE,lung,10.6084/m9.figshare.19351784.,body,12,10.1186/s13059-023-03080-y,PMC10588020,https://ega-archive.org/studies/EGAS00001006186
visium_spatial_t2023_visium,Visium Spatial Transcriptomics lung dataset,Visium Spatial Gene Expression for FFPE,lung,10.6084/m9.figshare.19351787.,body,12,10.1186/s13059-023-03080-y,PMC10588020,https://ega-archive.org/studies/EGAS00001006186
visium_spatial_t2023_visium,Visium Spatial Transcriptomics lung dataset,Visium Spatial Gene Expression for FFPE,lung,10.6084/m9.figshare.19351796.,body,12,10.1186/s13059-023-03080-y,PMC10588020,https://ega-archive.org/studies/EGAS00001006186
visium_spatial_t2023_visium,Visium Spatial Transcriptomics lung dataset,Visium Spatial Gene Expression for FFPE,lung,10.6084/m9.figshare.22436074.,body,12,10.1186/s13059-023-03080-y,PMC10588020,https://ega-archive.org/studies/EGAS00001006186
visium_spatial_t2023_visium,Visium Spatial Transcriptomics lung dataset,Visium Spatial Gene Expression for FFPE,lung,EGAS00001006186,body,12,10.1186/s13059-023-03080-y,PMC10588020,https://ega-archive.org/studies/EGAS00001006186
visium_spatial_t2023_visium,Visium Spatial Transcriptomics lung dataset,Visium Spatial Gene Expression for FFPE,lung,singlecell.broadinstitute.org/single_cell/study/SCP1052/covid-19-lung-autopsy-samples#study-summary,body,12,10.1186/s13059-023-03080-y,PMC10588020,https://ega-archive.org/studies/EGAS00001006186
mah2022_merfish,U2-OS dataset,MERFISH,bone,zenodo.org/record/3758540,body,3,10.1186/s13059-024-03217-7,PMC11289963,https://figshare.com/articles/dataset/Bento_spatial_AnnData_formatted_datasets/15109236/2
mah2022_merfish,U2-OS dataset,MERFISH,bone,zenodo.org/record/4569086,body,3,10.1186/s13059-024-03217-7,PMC11289963,https://figshare.com/articles/dataset/Bento_spatial_AnnData_formatted_datasets/15109236/2
mah2022_merfish,U2-OS dataset,MERFISH,bone,zenodo.org/records/10815484,body,3,10.1186/s13059-024-03217-7,PMC11289963,https://figshare.com/articles/dataset/Bento_spatial_AnnData_formatted_datasets/15109236/2
bhuva2024_xenium,Human breast cancer Xenium dataset,Xenium,brain,10.5281/zenodo.10946961,body,2,10.1186/s13059-024-03241-7,PMC11025268,https://www.bioconductor.org/packages/release/data/experiment/html/SubcellularSpatialData.html
bhuva2024_xenium,Human breast cancer Xenium dataset,Xenium,brain,10.5281/zenodo.7959786,body,2,10.1186/s13059-024-03241-7,PMC11025268,https://www.bioconductor.org/packages/release/data/experiment/html/SubcellularSpatialData.html
nanostring_geomx2025_geomx_2,NanoString GeoMx DSP Whole Transcriptome Atlas (WTA) dataset,NanoString GeoMx Digital Spatial Profiling (DSP) Whole Transcriptome Atlas (WTA),Liver,GSE171668,body,3,10.1186/s13059-025-03499-5,PMC11907808,
nanostring_cosmx2025_cosmx,NanoString CosMx spatial molecular imager dataset,NanoString CosMx Spatial Molecular Imager,Liver,GSE171668,body,3,10.1186/s13059-025-03499-5,PMC11907808,
nanostring_geomx2025_geomx_2,NanoString GeoMx DSP Whole Transcriptome Atlas (WTA) dataset,NanoString GeoMx Digital Spatial Profiling (DSP) Whole Transcriptome Atlas (WTA),Liver,zenodo.org/records/14541192,body,3,10.1186/s13059-025-03499-5,PMC11907808,
nanostring_cosmx2025_cosmx,NanoString CosMx spatial molecular imager dataset,NanoString CosMx Spatial Molecular Imager,Liver,zenodo.org/records/14541192,body,3,10.1186/s13059-025-03499-5,PMC11907808,
nanostring_geomx2025_geomx_2,NanoString GeoMx DSP Whole Transcriptome Atlas (WTA) dataset,NanoString GeoMx Digital Spatial Profiling (DSP) Whole Transcriptome Atlas (WTA),Liver,zenodo.org/records/14547678,body,3,10.1186/s13059-025-03499-5,PMC11907808,
nanostring_cosmx2025_cosmx,NanoString CosMx spatial molecular imager dataset,NanoString CosMx Spatial Molecular Imager,Liver,zenodo.org/records/14547678,body,3,10.1186/s13059-025-03499-5,PMC11907808,
li2025_spatial_tran,Wheat grain spatiotemporal transcriptomics,Spatial transcriptomics,grain,GSE129695,body,3,10.1186/s13059-025-03569-8,PMC11992740,
li2025_spatial_tran,Wheat grain spatiotemporal transcriptomics,Spatial transcriptomics,grain,figshare.com/articles/dataset/___/28683071,body,3,10.1186/s13059-025-03569-8,PMC11992740,
li2025_spatial_tran,Wheat grain spatiotemporal transcriptomics,Spatial transcriptomics,grain,zenodo.org/records/15110459,body,3,10.1186/s13059-025-03569-8,PMC11992740,
mc_additional_da2025_xenium,"MC (additional data), Merscope, Xenium","Molecular Cartography, Merscope, Xenium",medulloblastoma cryosections (MBEN),10.5281/zenodo.10650749,body,11,10.1186/s13059-025-03624-4,PMC12180266,https://www.ebi.ac.uk/biostudies/bioimages/studies/S-BIAD1093?query=S-BIAD1093
mc_additional_da2025_xenium,"MC (additional data), Merscope, Xenium","Molecular Cartography, Merscope, Xenium",medulloblastoma cryosections (MBEN),10.5281/zenodo.10863259,body,11,10.1186/s13059-025-03624-4,PMC12180266,https://www.ebi.ac.uk/biostudies/bioimages/studies/S-BIAD1093?query=S-BIAD1093
mc_additional_da2025_xenium,"MC (additional data), Merscope, Xenium","Molecular Cartography, Merscope, Xenium",medulloblastoma cryosections (MBEN),10.5281/zenodo.15363514,body,11,10.1186/s13059-025-03624-4,PMC12180266,https://www.ebi.ac.uk/biostudies/bioimages/studies/S-BIAD1093?query=S-BIAD1093
mc_additional_da2025_xenium,"MC (additional data), Merscope, Xenium","Molecular Cartography, Merscope, Xenium",medulloblastoma cryosections (MBEN),10.5281/zenodo.7498081,body,11,10.1186/s13059-025-03624-4,PMC12180266,https://www.ebi.ac.uk/biostudies/bioimages/studies/S-BIAD1093?query=S-BIAD1093
mc_additional_da2025_xenium,"MC (additional data), Merscope, Xenium","Molecular Cartography, Merscope, Xenium",medulloblastoma cryosections (MBEN),10.5281/zenodo.7633998,body,11,10.1186/s13059-025-03624-4,PMC12180266,https://www.ebi.ac.uk/biostudies/bioimages/studies/S-BIAD1093?query=S-BIAD1093
mc_additional_da2025_xenium,"MC (additional data), Merscope, Xenium","Molecular Cartography, Merscope, Xenium",medulloblastoma cryosections (MBEN),10.5281/zenodo.7738996,body,11,10.1186/s13059-025-03624-4,PMC12180266,https://www.ebi.ac.uk/biostudies/bioimages/studies/S-BIAD1093?query=S-BIAD1093
mc_additional_da2025_xenium,"MC (additional data), Merscope, Xenium","Molecular Cartography, Merscope, Xenium",medulloblastoma cryosections (MBEN),GSE239854,body,11,10.1186/s13059-025-03624-4,PMC12180266,https://www.ebi.ac.uk/biostudies/bioimages/studies/S-BIAD1093?query=S-BIAD1093
mc_additional_da2025_xenium,"MC (additional data), Merscope, Xenium","Molecular Cartography, Merscope, Xenium",medulloblastoma cryosections (MBEN),GSE247736,body,11,10.1186/s13059-025-03624-4,PMC12180266,https://www.ebi.ac.uk/biostudies/bioimages/studies/S-BIAD1093?query=S-BIAD1093
mc_additional_da2025_xenium,"MC (additional data), Merscope, Xenium","Molecular Cartography, Merscope, Xenium",medulloblastoma cryosections (MBEN),S-BIAD1093,body,11,10.1186/s13059-025-03624-4,PMC12180266,https://www.ebi.ac.uk/biostudies/bioimages/studies/S-BIAD1093?query=S-BIAD1093
mc_additional_da2025_xenium,"MC (additional data), Merscope, Xenium","Molecular Cartography, Merscope, Xenium",medulloblastoma cryosections (MBEN),S-BIAD825,body,11,10.1186/s13059-025-03624-4,PMC12180266,https://www.ebi.ac.uk/biostudies/bioimages/studies/S-BIAD1093?query=S-BIAD1093
mc_additional_da2025_xenium,"MC (additional data), Merscope, Xenium","Molecular Cartography, Merscope, Xenium",medulloblastoma cryosections (MBEN),S-BIAD826,body,11,10.1186/s13059-025-03624-4,PMC12180266,https://www.ebi.ac.uk/biostudies/bioimages/studies/S-BIAD1093?query=S-BIAD1093
vo2023_visium,medulloblastoma PDX ST dataset,Visium,medulloblastoma,E-MTAB-11720,body,2,10.1186/s13073-023-01185-4,PMC10150495,
vo2023_visium,medulloblastoma PDX ST dataset,Visium,medulloblastoma,GSE118068,body,2,10.1186/s13073-023-01185-4,PMC10150495,
zhang2023_visium,Visium spatial transcriptomics,Visium,Hepatocellular carcinoma,10.5281/zenodo.8210185,body,2,10.1186/s13073-023-01218-y,PMC10506285,
zhang2023_visium,Visium spatial transcriptomics,Visium,Hepatocellular carcinoma,GSE238264,body,2,10.1186/s13073-023-01218-y,PMC10506285,
eurexpress_trans2011_rna_in_situ,Eurexpress transcriptome atlas,RNA in situ hybridization (ISH),"Developing mouse embryo (embryonic day 14.5, E14.5)",E-GEOD-1479,body,1,10.1371/journal.pbio.1000582,PMC3022534,http://www.eurexpress.org
huang2024_merfish,Mouse ovary MERFISH dataset,MERFISH,ovary,10.5281/zenodo.3758540,body,2,10.1371/journal.pbio.3003193,PMC12186953,
huang2024_merfish,Mouse ovary MERFISH dataset,MERFISH,ovary,GSE294534,body,2,10.1371/journal.pbio.3003193,PMC12186953,
rna_seq_and_quan2019_rnaseq_and_l,RNA-Seq and Quantitative Proteome Atlas,RNA-Seq and Liquid chromatography-tandem mass spectrometry (LC-MS/MS),"29 healthy human tissues (adrenal gland, appendix, brain, colon, duodenum, endometrium, esophagus, fallopian tube, fat, gallbladder, heart, kidney, liver, lung, lymph node, ovary, pancreas, placenta, prostate, rectum, salivary gland, small intestine, smooth muscle, spleen, stomach, testis, thyroid, tonsil, urinary bladder)",E-MTAB-2836,body,4,10.15252/msb.20188503,PMC6379049,E-MTAB-2836
proteomics_ms_da2019_liquid_chrom,Proteomics MS data,Liquid chromatography-tandem mass spectrometry (LC-MS/MS),"29 healthy human tissues (adrenal gland, appendix, brain, colon, duodenum, endometrium, esophagus, fallopian tube, fat, gallbladder, heart, kidney, liver, lung, lymph node, ovary, pancreas, placenta, prostate, rectum, salivary gland, small intestine, smooth muscle, spleen, stomach, testis, thyroid, tonsil, urinary bladder)",E-MTAB-2836,body,4,10.15252/msb.20188503,PMC6379049,PXD010154
rna_seq_and_quan2019_rnaseq_and_l,RNA-Seq and Quantitative Proteome Atlas,RNA-Seq and Liquid chromatography-tandem mass spectrometry (LC-MS/MS),"29 healthy human tissues (adrenal gland, appendix, brain, colon, duodenum, endometrium, esophagus, fallopian tube, fat, gallbladder, heart, kidney, liver, lung, lymph node, ovary, pancreas, placenta, prostate, rectum, salivary gland, small intestine, smooth muscle, spleen, stomach, testis, thyroid, tonsil, urinary bladder)",GSE39462,body,4,10.15252/msb.20188503,PMC6379049,E-MTAB-2836
proteomics_ms_da2019_liquid_chrom,Proteomics MS data,Liquid chromatography-tandem mass spectrometry (LC-MS/MS),"29 healthy human tissues (adrenal gland, appendix, brain, colon, duodenum, endometrium, esophagus, fallopian tube, fat, gallbladder, heart, kidney, liver, lung, lymph node, ovary, pancreas, placenta, prostate, rectum, salivary gland, small intestine, smooth muscle, spleen, stomach, testis, thyroid, tonsil, urinary bladder)",GSE39462,body,4,10.15252/msb.20188503,PMC6379049,PXD010154
rna_seq_and_quan2019_rnaseq_and_l,RNA-Seq and Quantitative Proteome Atlas,RNA-Seq and Liquid chromatography-tandem mass spectrometry (LC-MS/MS),"29 healthy human tissues (adrenal gland, appendix, brain, colon, duodenum, endometrium, esophagus, fallopian tube, fat, gallbladder, heart, kidney, liver, lung, lymph node, ovary, pancreas, placenta, prostate, rectum, salivary gland, small intestine, smooth muscle, spleen, stomach, testis, thyroid, tonsil, urinary bladder)",PXD000208,body,4,10.15252/msb.20188503,PMC6379049,E-MTAB-2836
proteomics_ms_da2019_liquid_chrom,Proteomics MS data,Liquid chromatography-tandem mass spectrometry (LC-MS/MS),"29 healthy human tissues (adrenal gland, appendix, brain, colon, duodenum, endometrium, esophagus, fallopian tube, fat, gallbladder, heart, kidney, liver, lung, lymph node, ovary, pancreas, placenta, prostate, rectum, salivary gland, small intestine, smooth muscle, spleen, stomach, testis, thyroid, tonsil, urinary bladder)",PXD000208,body,4,10.15252/msb.20188503,PMC6379049,PXD010154
rna_seq_and_quan2019_rnaseq_and_l,RNA-Seq and Quantitative Proteome Atlas,RNA-Seq and Liquid chromatography-tandem mass spectrometry (LC-MS/MS),"29 healthy human tissues (adrenal gland, appendix, brain, colon, duodenum, endometrium, esophagus, fallopian tube, fat, gallbladder, heart, kidney, liver, lung, lymph node, ovary, pancreas, placenta, prostate, rectum, salivary gland, small intestine, smooth muscle, spleen, stomach, testis, thyroid, tonsil, urinary bladder)",PXD010154,body,4,10.15252/msb.20188503,PMC6379049,E-MTAB-2836
proteomics_ms_da2019_liquid_chrom,Proteomics MS data,Liquid chromatography-tandem mass spectrometry (LC-MS/MS),"29 healthy human tissues (adrenal gland, appendix, brain, colon, duodenum, endometrium, esophagus, fallopian tube, fat, gallbladder, heart, kidney, liver, lung, lymph node, ovary, pancreas, placenta, prostate, rectum, salivary gland, small intestine, smooth muscle, spleen, stomach, testis, thyroid, tonsil, urinary bladder)",PXD010154,body,4,10.15252/msb.20188503,PMC6379049,PXD010154
lin2020_xenium,Xenium-breast,Xenium,breast,E-MTAB-5061,body,11,10.15252/msb.20199389,PMC7306901,https://www.embopress.org/doi/full/10.15252/msb.20199389
lin2020_xenium,Xenium-breast,Xenium,breast,GSE102827,body,11,10.15252/msb.20199389,PMC7306901,https://www.embopress.org/doi/full/10.15252/msb.20199389
lin2020_xenium,Xenium-breast,Xenium,breast,GSE115746,body,11,10.15252/msb.20199389,PMC7306901,https://www.embopress.org/doi/full/10.15252/msb.20199389
lin2020_xenium,Xenium-breast,Xenium,breast,GSE119228,body,11,10.15252/msb.20199389,PMC7306901,https://www.embopress.org/doi/full/10.15252/msb.20199389
lin2020_xenium,Xenium-breast,Xenium,breast,GSE71585,body,11,10.15252/msb.20199389,PMC7306901,https://www.embopress.org/doi/full/10.15252/msb.20199389
lin2020_xenium,Xenium-breast,Xenium,breast,GSE81608,body,11,10.15252/msb.20199389,PMC7306901,https://www.embopress.org/doi/full/10.15252/msb.20199389
lin2020_xenium,Xenium-breast,Xenium,breast,GSE83139,body,11,10.15252/msb.20199389,PMC7306901,https://www.embopress.org/doi/full/10.15252/msb.20199389
lin2020_xenium,Xenium-breast,Xenium,breast,GSE84133,body,11,10.15252/msb.20199389,PMC7306901,https://www.embopress.org/doi/full/10.15252/msb.20199389
